tab	sites
site	location	samples	specimens	age_high	age_low	age_unit	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_polarity	dir_r	dir_tilt_correction	lat	lon	geologic_classes	geologic_types	lithologies	analysts	criteria	software_packages	citations	method_codes	result_quality	vgp_dm	vgp_dp	vgp_lat	vgp_lon
SC1-34a	Keweenaw Peninsula	SC1-34a	SC1-34a	992.0	985.0	Ma		hdt	231.5	-15.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  185.0 	   95.0 	  -31.2 	  206.7 
SC1-34a	Keweenaw Peninsula	SC1-34a	SC1-34a	992.0	985.0	Ma		hct	86.1	30.9		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  201.0 	  112.2 	   14.8 	  353.1 
SC1-34a	Keweenaw Peninsula	SC1-34a	SC1-34a	992.0	985.0	Ma		hct	101.6	14.4		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  184.3 	   94.4 	   -2.4 	  348.3 
SC1-34a	Keweenaw Peninsula	SC1-34a	SC1-34a	992.0	985.0	Ma		hdt	245.6	-23.5		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  191.8 	  102.2 	  -25.5 	  191.5 
SC1-35a	Keweenaw Peninsula	SC1-35a	SC1-35a	992.0	985.0	Ma		hct	157.9	66.6		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  296.6 	  244.4 	    8.3 	  286.2 
SC1-35a	Keweenaw Peninsula	SC1-35a	SC1-35a	992.0	985.0	Ma		hdt	198.9	-17.7		1.0	1	1	0	r		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  186.6 	   96.7 	  -48.5 	  242.9 
SC1-35a	Keweenaw Peninsula	SC1-35a	SC1-35a	992.0	985.0	Ma		hct	159.1	27.6		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  196.5 	  107.3 	  -25.3 	  294.2 
SC1-35a	Keweenaw Peninsula	SC1-35a	SC1-35a	992.0	985.0	Ma		hdt	217.3	-44.7		1.0	1	1	0	r		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  227.0 	  143.1 	  -54.0 	  204.1 
SC1-36a	Keweenaw Peninsula	SC1-36a	SC1-36a	992.0	985.0	Ma		hct	141.6	68.8		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  305.1 	  258.6 	   14.8 	  295.0 
SC1-36a	Keweenaw Peninsula	SC1-36a	SC1-36a	992.0	985.0	Ma		hct	152.4	30.6		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  200.5 	  111.7 	  -21.6 	  300.3 
SC1-36a	Keweenaw Peninsula	SC1-36a	SC1-36a	992.0	985.0	Ma		hdt	264.0	-52.0		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  246.3 	  168.5 	  -27.1 	  162.0 
SC1-36a	Keweenaw Peninsula	SC1-36a	SC1-36a	992.0	985.0	Ma		hdt	217.5	-44.9		1.0	1	1	0	r		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  227.4 	  143.7 	  -54.0 	  203.7 
SC1-37a	Keweenaw Peninsula	SC1-37a	SC1-37a	992.0	985.0	Ma		hdt	218.5	-31.3		1.0	1	1	0	r		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  201.6 	  112.8 	  -46.2 	  212.5 
SC1-37a	Keweenaw Peninsula	SC1-37a	SC1-37a	992.0	985.0	Ma		hdt	248.4	-43.2		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  223.5 	  138.8 	  -32.6 	  178.9 
SC1-38a	Keweenaw Peninsula	SC1-38a	SC1-38a	992.0	985.0	Ma		hct	112.3	57.5		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  263.5 	  192.9 	   14.6 	  320.6 
SC1-38a	Keweenaw Peninsula	SC1-38a	SC1-38a	992.0	985.0	Ma		hdt	257.0	-53.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  251.7 	  175.9 	  -32.7 	  164.8 
SC1-38a	Keweenaw Peninsula	SC1-38a	SC1-38a	992.0	985.0	Ma		hct	133.9	25.3		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  193.8 	  104.3 	  -16.8 	  318.9 
SC1-38a	Keweenaw Peninsula	SC1-38a	SC1-38a	992.0	985.0	Ma		hdt	212.4	-42.3		1.0	1	1	0	r		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  221.5 	  136.3 	  -55.6 	  212.0 
SC1-39a	Keweenaw Peninsula	SC1-39a	SC1-39a	992.0	985.0	Ma		hdt	255.0	-50.0		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  240.6 	  160.7 	  -31.8 	  169.3 
SC1-39a	Keweenaw Peninsula	SC1-39a	SC1-39a	992.0	985.0	Ma		hdt	210.7	-46.0		1.0	1	1	0	r		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  230.1 	  147.1 	  -58.8 	  210.6 
SC1-3a	Keweenaw Peninsula																		47.3	-88.2													
SC1-40a	Keweenaw Peninsula	SC1-40a	SC1-40a	992.0	985.0	Ma		hdt	220.2	-34.2		1.0	1	1	0	r		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  206.1 	  117.9 	  -46.6 	  208.9 
SC1-40a	Keweenaw Peninsula	SC1-40a	SC1-40a	992.0	985.0	Ma		hct	91.4	77.6		1.0	1	1	0	n		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  337.4 	  316.3 	   41.8 	  304.5 
SC1-40a	Keweenaw Peninsula	SC1-40a	SC1-40a	992.0	985.0	Ma		hct	143.6	45.2		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  228.2 	  144.6 	   -9.0 	  304.3 
SC1-40a	Keweenaw Peninsula	SC1-40a	SC1-40a	992.0	985.0	Ma		hdt	252.7	-44.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  225.6 	  141.3 	  -30.1 	  175.2 
SC1-41a	Keweenaw Peninsula	SC1-41a	SC1-41a	992.0	985.0	Ma		hct	156.7	56.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  259.9 	  187.6 	   -3.2 	  290.3 
SC1-41a	Keweenaw Peninsula	SC1-41a	SC1-41a	992.0	985.0	Ma		hdt	233.4	-27.8		1.0	1	1	0	r		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  196.8 	  107.5 	  -35.3 	  199.7 
SC1-41a	Keweenaw Peninsula	SC1-41a	SC1-41a	992.0	985.0	Ma		hct	158.1	17.4		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  186.4 	   96.5 	  -30.5 	  297.1 
SC1-41a	Keweenaw Peninsula	SC1-41a	SC1-41a	992.0	985.0	Ma		hdt	256.5	-31.5		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  201.8 	  113.2 	  -21.5 	  179.7 
SC1-42a	Keweenaw Peninsula	SC1-42a	SC1-42a	992.0	985.0	Ma		hdt	269.8	-38.0		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  212.8 	  125.7 	  -15.6 	  167.1 
SC1-42a	Keweenaw Peninsula	SC1-42a	SC1-42a	992.0	985.0	Ma		hdt	272.1	-37.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  212.4 	  125.3 	  -14.0 	  165.6 
SC1-43a	Keweenaw Peninsula	SC1-43a	SC1-43a	992.0	985.0	Ma		hct	108.3	25.0		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  193.4 	  103.9 	   -2.3 	  339.5 
SC1-43a	Keweenaw Peninsula	SC1-43a	SC1-43a	992.0	985.0	Ma		hdt	256.2	-43.3		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  223.7 	  139.1 	  -27.4 	  173.4 
SC1-43a	Keweenaw Peninsula	SC1-43a	SC1-43a	992.0	985.0	Ma		hct	109.6	23.9		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  192.2 	  102.6 	   -3.6 	  339.0 
SC1-43a	Keweenaw Peninsula	SC1-43a	SC1-43a	992.0	985.0	Ma		hdt	259.0	-43.9		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  225.1 	  140.8 	  -25.8 	  171.1 
SC1-44a	Keweenaw Peninsula	SC1-44a	SC1-44a	992.0	985.0	Ma		hdt	220.6	-45.2		1.0	1	1	0	r		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  228.2 	  144.6 	  -52.2 	  200.2 
SC1-44a	Keweenaw Peninsula	SC1-44a	SC1-44a	992.0	985.0	Ma		hdt	222.7	-47.4		1.0	1	1	0	r		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  233.6 	  151.6 	  -52.1 	  196.0 
SC1-45a	Keweenaw Peninsula	SC1-45a	SC1-45a	992.0	985.0	Ma		hdt	256.9	-48.7		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  237.0 	  156.1 	  -29.8 	  169.1 
SC1-45a	Keweenaw Peninsula	SC1-45a	SC1-45a	992.0	985.0	Ma		hdt	253.6	-48.1		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  235.4 	  154.0 	  -31.7 	  171.7 
SC1-46a	Keweenaw Peninsula	SC1-46a	SC1-46a	992.0	985.0	Ma		hdt	260.9	-43.3		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  223.7 	  139.1 	  -24.2 	  170.2 
SC1-46a	Keweenaw Peninsula	SC1-46a	SC1-46a	992.0	985.0	Ma		hdt	258.5	-42.7		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  222.4 	  137.4 	  -25.5 	  172.2 
SC1-47a	Keweenaw Peninsula	SC1-47a	SC1-47a	992.0	985.0	Ma		hdt	263.5	-46.9		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  232.4 	  150.0 	  -24.5 	  166.1 
SC1-47a	Keweenaw Peninsula	SC1-47a	SC1-47a	992.0	985.0	Ma		hct	88.5	49.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  240.0 	  160.0 	   22.9 	  340.9 
SC1-47a	Keweenaw Peninsula	SC1-47a	SC1-47a	992.0	985.0	Ma		hdt	260.5	-46.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  231.1 	  148.3 	  -26.2 	  168.4 
SC1-47a	Keweenaw Peninsula	SC1-47a	SC1-47a	992.0	985.0	Ma		hct	85.0	49.7		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  239.7 	  159.6 	   25.1 	  343.2 
SC1-48a	Keweenaw Peninsula	SC1-48a	SC1-48a	992.0	985.0	Ma		hct	115.9	44.7		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  227.0 	  143.1 	    3.5 	  325.7 
SC1-48a	Keweenaw Peninsula	SC1-48a	SC1-48a	992.0	985.0	Ma		hdt	255.4	-35.0		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  207.4 	  119.5 	  -23.8 	  178.7 
SC1-48a	Keweenaw Peninsula	SC1-48a	SC1-48a	992.0	985.0	Ma		hct	113.2	46.1		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  230.4 	  147.4 	    5.8 	  326.9 
SC1-48a	Keweenaw Peninsula	SC1-48a	SC1-48a	992.0	985.0	Ma		hdt	257.5	-35.6		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  208.4 	  120.7 	  -22.7 	  176.9 
SC1-49a	Keweenaw Peninsula	SC1-49a	SC1-49a	992.0	985.0	Ma		lt	7.8	75.7		1.0	1	1	0	n		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  331.0 	  304.3 	   73.7 	  284.5 
SC1-49a	Keweenaw Peninsula	SC1-49a	SC1-49a	992.0	985.0	Ma		hdt	266.0	-33.9		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  205.6 	  117.4 	  -16.2 	  171.8 
SC1-49a	Keweenaw Peninsula	SC1-49a	SC1-49a	992.0	985.0	Ma		lt	6.1	72.8		1.0	1	1	0	n		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  320.4 	  285.2 	   78.5 	  288.0 
SC1-49a	Keweenaw Peninsula	SC1-49a	SC1-49a	992.0	985.0	Ma		hdt	264.0	-33.8		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  205.4 	  117.2 	  -17.5 	  173.2 
SC1-4a	Keweenaw Peninsula	SC1-4a	SC1-4a	992.0	985.0	Ma		lt	12.7	41.3		1.0	1	1	0	n		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  219.4 	  133.7 	   64.3 	   64.1 
SC1-4a	Keweenaw Peninsula	SC1-4a	SC1-4a	992.0	985.0	Ma		lt	130.3	34.9		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  207.2 	  119.3 	   -9.9 	  318.8 
SC1-4a	Keweenaw Peninsula	SC1-4a	SC1-4a	992.0	985.0	Ma		hdt	257.6	4.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  180.4 	   90.4 	   -6.7 	  192.5 
SC1-4a	Keweenaw Peninsula	SC1-4a	SC1-4a	992.0	985.0	Ma		hdt	244.9	7.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  181.0 	   91.0 	  -14.0 	  203.2 
SC1-50a	Keweenaw Peninsula	SC1-50a	SC1-50a	992.0	985.0	Ma		lt	339.3	68.0		1.0	1	1	0	n		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  302.0 	  253.3 	   76.0 	  205.0 
SC1-50a	Keweenaw Peninsula	SC1-50a	SC1-50a	992.0	985.0	Ma		hdt	247.1	-34.6		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  206.7 	  118.7 	  -29.3 	  185.0 
SC1-50a	Keweenaw Peninsula	SC1-50a	SC1-50a	992.0	985.0	Ma		lt	341.4	65.2		1.0	1	1	0	n		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  291.3 	  235.6 	   77.4 	  188.5 
SC1-50a	Keweenaw Peninsula	SC1-50a	SC1-50a	992.0	985.0	Ma		hdt	245.2	-33.5		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  204.9 	  116.7 	  -30.1 	  187.1 
SC1-51a	Keweenaw Peninsula	SC1-51a	SC1-51a	992.0	985.0	Ma		hct	88.0	51.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  245.7 	  167.7 	   24.5 	  339.7 
SC1-51a	Keweenaw Peninsula	SC1-51a	SC1-51a	992.0	985.0	Ma		hdt	284.3	-30.8		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  200.8 	  112.0 	   -2.8 	  160.2 
SC1-51a	Keweenaw Peninsula	SC1-51a	SC1-51a	992.0	985.0	Ma		hct	84.2	51.7		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  245.4 	  167.3 	   26.8 	  342.2 
SC1-51a	Keweenaw Peninsula	SC1-51a	SC1-51a	992.0	985.0	Ma		hdt	286.0	-29.9		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  199.6 	  110.6 	   -1.3 	  159.3 
SC1-52a	Keweenaw Peninsula	SC1-52a	SC1-52a	992.0	985.0	Ma		hct	122.6	36.0		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  209.1 	  121.5 	   -5.3 	  324.5 
